c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
opera,goer,operagoer,1,11.6,-0.027157814,-0.02723953,1
party,goer,partygoer,1,6.34,-0.374540942,-0.399931803,1
movie,goer,moviegoer,1,11,-0.255203258,-0.271020622,1
chapel,goer,chapelgoer,1,7.95,-0.374816402,-0.39932787,1
theater,goers,theatergoers,1,11,-0.223106887,-0.281666974,1
church,goers,churchgoers,1,5.24,-0.378298497,-0.401468203,1
movie,goers,moviegoers,1,11,-0.255203258,-0.271020622,1
opera,goers,operagoers,1,11.6,-0.027157814,-0.02723953,1
play,goers,playgoers,1,6.34,-0.374540942,-0.399931803,1
dry,goods,drygoods,1,6.34,-0.374540942,-0.399931803,1
night,gown,nightgown,1,7.71,-0.375540367,-0.400061087,1
night,gowns,nightgowns,1,7.71,-0.375540367,-0.400061087,1
pay,grade,paygrade,1,6.34,-0.374540942,-0.399931803,1
down,grade,downgrade,1,13.2,2.59659023,3.387854071,1
down,grades,downgrades,1,13.2,2.59659023,3.387854071,1
wood,grain,woodgrain,1,9.83,-0.341229723,-0.365342154,1
wood,graining,woodgraining,1,9.83,-0.341229723,-0.365342154,1
view,graph,viewgraph,1,3.71,-0.378098965,-0.400592878,1
shadow,graph,shadowgraph,1,3.71,-0.378098965,-0.400592878,1
yard,grass,yardgrass,1,9.83,-0.341229723,-0.365342154,1
rice,grass,ricegrass,1,11,-0.255203258,-0.271020622,1
sea,grass,seagrass,1,11.6,-0.027157814,-0.02723953,1
bristle,grass,bristlegrass,1,11,-0.255203258,-0.271020622,1
bunch,grass,bunchgrass,1,5.24,-0.378298497,-0.401468203,1
rye,grass,ryegrass,1,11,-0.255203258,-0.271020622,1
silk,grass,silkgrass,1,6.35,-0.376622783,-0.399688925,1
meadow,grass,meadowgrass,1,3.71,-0.378098965,-0.400592878,1
tall,grass,tallgrass,1,7.95,-0.374816402,-0.39932787,1
lemon,grass,lemongrass,1,13.2,2.59659023,3.387854071,1
nut,grass,nutgrass,1,7.71,-0.375540367,-0.400061087,1
mid,grass,midgrass,1,9.83,-0.341229723,-0.365342154,1
short,grass,shortgrass,1,7.71,-0.375540367,-0.400061087,1
wheat,grass,wheatgrass,1,7.71,-0.375540367,-0.400061087,1
land,grave,landgrave,1,9.83,-0.341229723,-0.365342154,1
ever,green,evergreen,1,11,-0.223106887,-0.281666974,1
ever,greens,evergreens,1,11,-0.223106887,-0.281666974,1
hair,grip,hairgrip,1,11,-0.223106887,-0.281666974,1
hand,grip,handgrip,1,9.83,-0.341229723,-0.365342154,1
green,grocers,greengrocers,1,13.2,2.59659023,3.387854071,1
green,grocery,greengrocery,1,13.2,2.59659023,3.387854071,1
bride,groom,bridegroom,1,11,-0.255203258,-0.271020622,1
bride,grooms,bridegrooms,1,11,-0.255203258,-0.271020622,1
play,ground,playground,1,6.34,-0.374540942,-0.399931803,1
camp,ground,campground,1,7.8,-0.377911794,-0.399907527,1
fore,ground,foreground,1,11,-0.255203258,-0.271020622,1
fair,ground,fairground,1,11,-0.223106887,-0.281666974,1
back,ground,background,1,6.35,-0.376622783,-0.399688925,1
battle,ground,battleground,1,11,-0.255203258,-0.271020622,1
back,grounding,backgrounding,1,6.35,-0.376622783,-0.399688925,1
battle,grounds,battlegrounds,1,11,-0.255203258,-0.271020622,1
camp,grounds,campgrounds,1,7.8,-0.377911794,-0.399907527,1
back,grounds,backgrounds,1,6.35,-0.376622783,-0.399688925,1
play,grounds,playgrounds,1,6.34,-0.374540942,-0.399931803,1
fair,grounds,fairgrounds,1,11,-0.223106887,-0.281666974,1
money,grubber,moneygrubber,1,6.34,-0.374540942,-0.399931803,1
coast,guard,coastguard,1,7.71,-0.375540367,-0.400061087,1
black,guard,blackguard,1,6.35,-0.376622783,-0.399688925,1
body,guard,bodyguard,1,6.34,-0.374540942,-0.399931803,1
fire,guard,fireguard,1,11,-0.255203258,-0.271020622,1
safe,guard,safeguard,1,11,-0.255203258,-0.271020622,1
life,guard,lifeguard,1,11,-0.255203258,-0.271020622,1
mud,guard,mudguard,1,9.83,-0.341229723,-0.365342154,1
fire,guards,fireguards,1,11,-0.255203258,-0.271020622,1
safe,guards,safeguards,1,11,-0.255203258,-0.271020622,1
rear,guards,rearguards,1,11,-0.223106887,-0.281666974,1
body,guards,bodyguards,1,6.34,-0.374540942,-0.399931803,1
mud,guards,mudguards,1,9.83,-0.341229723,-0.365342154,1
life,guards,lifeguards,1,11,-0.255203258,-0.271020622,1
coast,guards,coastguards,1,7.71,-0.375540367,-0.400061087,1
coast,guardsman,coastguardsman,1,7.71,-0.375540367,-0.400061087,1
house,guest,houseguest,1,11,-0.255203258,-0.271020622,1
wave,guide,waveguide,1,11,-0.255203258,-0.271020622,1
sea,gull,seagull,1,11.6,-0.027157814,-0.02723953,1
sea,gulls,seagulls,1,11.6,-0.027157814,-0.02723953,1
flash,gun,flashgun,1,5.24,-0.378298497,-0.401468203,1
shot,gun,shotgun,1,7.71,-0.375540367,-0.400061087,1
blow,gun,blowgun,1,3.71,-0.378098965,-0.400592878,1
scatter,gun,scattergun,1,11,-0.223106887,-0.281666974,1
air,gun,airgun,1,11,-0.223106887,-0.281666974,1
hand,gun,handgun,1,9.83,-0.341229723,-0.365342154,1
pop,gun,popgun,1,7.8,-0.377911794,-0.399907527,1
staple,gun,staplegun,1,11,-0.255203258,-0.271020622,1
flash,guns,flashguns,1,5.24,-0.378298497,-0.401468203,1
hand,guns,handguns,1,9.83,-0.341229723,-0.365342154,1
shot,guns,shotguns,1,7.71,-0.375540367,-0.400061087,1
hind,gut,hindgut,1,9.83,-0.341229723,-0.365342154,1
horse,hair,horsehair,1,9.36,-0.331962971,-0.36590303,1
maiden,hair,maidenhair,1,9.07,-0.368878123,-0.395849129,1
wire,hair,wirehair,1,9.36,-0.331962971,-0.36590303,1
camel,hair,camelhair,1,7.18,-0.377320261,-0.401336972,1
wire,hairs,wirehairs,1,9.36,-0.331962971,-0.36590303,1
guild,hall,guildhall,1,7.55,-0.374092437,-0.398919179,1
guild,halls,guildhalls,1,7.55,-0.374092437,-0.398919179,1
claw,hammer,clawhammer,1,12,1.513752247,0.756226806,1
jack,hammer,jackhammer,1,7.68,-0.375969449,-0.401314414,1
sledge,hammer,sledgehammer,1,9.36,-0.331962971,-0.36590303,1
jack,hammers,jackhammers,1,7.68,-0.375969449,-0.401314414,1
sledge,hammers,sledgehammers,1,9.36,-0.331962971,-0.36590303,1
dock,hand,dockhand,1,7.68,-0.375969449,-0.401314414,1
field,hand,fieldhand,1,7.55,-0.374092437,-0.398919179,1
stage,hand,stagehand,1,9.36,-0.331962971,-0.36590303,1
farm,hand,farmhand,1,5.64,-0.37806365,-0.401392281,1
back,hand,backhand,1,7.68,-0.375969449,-0.401314414,1
door,handle,doorhandle,1,8.83,-0.354324661,-0.393256935,1
pan,handle,panhandle,1,9.07,-0.368878123,-0.395849129,1
pan,handlers,panhandlers,1,9.07,-0.368878123,-0.395849129,1
door,handles,doorhandles,1,8.83,-0.354324661,-0.393256935,1
pan,handles,panhandles,1,9.07,-0.368878123,-0.395849129,1
back,hands,backhands,1,7.68,-0.375969449,-0.401314414,1
farm,hands,farmhands,1,5.64,-0.37806365,-0.401392281,1
stage,hands,stagehands,1,9.36,-0.331962971,-0.36590303,1
cliff,hanger,cliffhanger,1,3.64,-0.378330281,-0.401434651,1
paper,hanger,paperhanger,1,8.83,-0.354324661,-0.393256935,1
paper,hangers,paperhangers,1,8.83,-0.354324661,-0.393256935,1
paper,hanging,paperhanging,1,8.83,-0.354324661,-0.393256935,1
die,hard,diehard,1,9.36,-0.331962971,-0.36590303,1
blow,hard,blowhard,1,12,1.513752247,0.756226806,1
fool,hardiness,foolhardiness,1,7.18,-0.377320261,-0.401336972,1
sun,hat,sunhat,1,9.07,-0.368878123,-0.395849129,1
nut,hatch,nuthatch,1,14.2,8.036027096,7.83944487,1
cross,hatches,crosshatches,1,12,0.657359922,0.614352135,1
sun,hats,sunhats,1,9.07,-0.368878123,-0.395849129,1
night,hawk,nighthawk,1,14.2,8.036027096,7.83944487,1
night,hawks,nighthawks,1,14.2,8.036027096,7.83944487,1
bullet,head,bullethead,1,14.2,8.036027096,7.83944487,1
fat,head,fathead,1,14.2,8.036027096,7.83944487,1
thick,head,thickhead,1,7.68,-0.375969449,-0.401314414,1
bull,head,bullhead,1,7.18,-0.377320261,-0.401336972,1
sore,head,sorehead,1,9.36,-0.331962971,-0.36590303,1
big,head,bighead,1,11.7,0.641415035,0.585360488,1
dead,head,deadhead,1,7.55,-0.374092437,-0.398919179,1
maiden,head,maidenhead,1,9.07,-0.368878123,-0.395849129,1
figure,head,figurehead,1,9.36,-0.331962971,-0.36590303,1
air,head,airhead,1,8.83,-0.354324661,-0.393256935,1
bonnet,head,bonnethead,1,14.2,8.036027096,7.83944487,1
fore,head,forehead,1,9.36,-0.331962971,-0.36590303,1
flat,head,flathead,1,14.2,8.036027096,7.83944487,1
metal,head,metalhead,1,7.18,-0.377320261,-0.401336972,1
hammer,head,hammerhead,1,8.83,-0.354324661,-0.393256935,1
swell,head,swellhead,1,7.18,-0.377320261,-0.401336972,1
round,head,roundhead,1,7.55,-0.374092437,-0.398919179,1
bald,head,baldhead,1,7.55,-0.374092437,-0.398919179,1
hogs,head,hogshead,1,12,0.657359922,0.614352135,1
arrow,head,arrowhead,1,12,1.513752247,0.756226806,1
cross,head,crosshead,1,12,0.657359922,0.614352135,1
club,head,clubhead,1,5.33,-0.378176659,-0.401316818,1
flint,head,flinthead,1,14.2,8.036027096,7.83944487,1
horse,head,horsehead,1,9.36,-0.331962971,-0.36590303,1
snake,head,snakehead,1,9.36,-0.331962971,-0.36590303,1
spear,head,spearhead,1,8.83,-0.354324661,-0.393256935,1
dragon,head,dragonhead,1,9.07,-0.368878123,-0.395849129,1
shovel,head,shovelhead,1,7.18,-0.377320261,-0.401336972,1
red,head,redhead,1,7.55,-0.374092437,-0.398919179,1
drum,head,drumhead,1,5.64,-0.37806365,-0.401392281,1
white,head,whitehead,1,9.36,-0.331962971,-0.36590303,1
blue,head,bluehead,1,9.36,-0.331962971,-0.36590303,1
dick,head,dickhead,1,7.68,-0.375969449,-0.401314414,1
pot,head,pothead,1,14.2,8.036027096,7.83944487,1
turtle,head,turtlehead,1,9.36,-0.331962971,-0.36590303,1
nail,head,nailhead,1,7.18,-0.377320261,-0.401336972,1
shower,head,showerhead,1,8.83,-0.354324661,-0.393256935,1
sleepy,head,sleepyhead,1,6.24,-0.376221953,-0.400781821,1
red,header,redheader,1,7.55,-0.374092437,-0.398919179,1
double,header,doubleheader,1,9.36,-0.331962971,-0.36590303,1
double,headers,doubleheaders,1,9.36,-0.331962971,-0.36590303,1
cross,heading,crossheading,1,12,0.657359922,0.614352135,1
dead,heads,deadheads,1,7.55,-0.374092437,-0.398919179,1
black,heads,blackheads,1,7.68,-0.375969449,-0.401314414,1
figure,heads,figureheads,1,9.36,-0.331962971,-0.36590303,1
spear,heads,spearheads,1,8.83,-0.354324661,-0.393256935,1
block,heads,blockheads,1,7.68,-0.375969449,-0.401314414,1
bull,heads,bullheads,1,7.18,-0.377320261,-0.401336972,1
skin,heads,skinheads,1,9.07,-0.368878123,-0.395849129,1
air,heads,airheads,1,8.83,-0.354324661,-0.393256935,1
big,heads,bigheads,1,11.7,0.641415035,0.585360488,1
hot,heads,hotheads,1,14.2,8.036027096,7.83944487,1
fat,heads,fatheads,1,14.2,8.036027096,7.83944487,1
fountain,heads,fountainheads,1,9.07,-0.368878123,-0.395849129,1
egg,heads,eggheads,1,11.7,0.641415035,0.585360488,1
hard,heads,hardheads,1,7.55,-0.374092437,-0.398919179,1
sore,heads,soreheads,1,9.36,-0.331962971,-0.36590303,1
pin,heads,pinheads,1,9.07,-0.368878123,-0.395849129,1
hogs,heads,hogsheads,1,12,0.657359922,0.614352135,1
arrow,heads,arrowheads,1,12,1.513752247,0.756226806,1
pot,heads,potheads,1,14.2,8.036027096,7.83944487,1
red,heads,redheads,1,7.55,-0.374092437,-0.398919179,1
sleepy,heads,sleepyheads,1,6.24,-0.376221953,-0.400781821,1
hammer,heads,hammerheads,1,8.83,-0.354324661,-0.393256935,1
scrap,heap,scrapheap,1,10.4,-0.268312321,-0.275385567,1
muck,heap,muckheap,1,7.68,-0.375969449,-0.401314414,1
scrap,heaps,scrapheaps,1,10.4,-0.268312321,-0.275385567,1
black,heart,blackheart,1,7.68,-0.375969449,-0.401314414,1
sweet,heart,sweetheart,1,14.2,8.036027096,7.83944487,1
sweet,hearts,sweethearts,1,14.2,8.036027096,7.83944487,1
gray,hen,grayhen,1,6.24,-0.376221953,-0.400781821,1
willow,herb,willowherb,1,12,1.513752247,0.756226806,1
pot,herb,potherb,1,14.2,8.036027096,7.83944487,1
pot,herbs,potherbs,1,14.2,8.036027096,7.83944487,1
goat,herd,goatherd,1,14.2,8.036027096,7.83944487,1
cow,herd,cowherd,1,12,1.513752247,0.756226806,1
sheep,herder,sheepherder,1,10.4,-0.268312321,-0.275385567,1
sheep,herders,sheepherders,1,10.4,-0.268312321,-0.275385567,1
swine,herds,swineherds,1,9.36,-0.331962971,-0.36590303,1
goat,herds,goatherds,1,14.2,8.036027096,7.83944487,1
cow,herds,cowherds,1,12,1.513752247,0.756226806,1
cow,hide,cowhide,1,12,1.513752247,0.756226806,1
horse,hide,horsehide,1,9.36,-0.331962971,-0.36590303,1
raw,hide,rawhide,1,12,1.513752247,0.756226806,1
cow,hides,cowhides,1,12,1.513752247,0.756226806,1
hitch,hiker,hitchhiker,1,6.21,-0.372543858,-0.401160968,1
hitch,hikers,hitchhikers,1,6.21,-0.372543858,-0.401160968,1
dung,hill,dunghill,1,11.7,0.641415035,0.585360488,1
down,hill,downhill,1,9.07,-0.368878123,-0.395849129,1
ant,hill,anthill,1,14.2,8.036027096,7.83944487,1
mole,hill,molehill,1,9.36,-0.331962971,-0.36590303,1
foot,hills,foothills,1,14.2,8.036027096,7.83944487,1
down,hills,downhills,1,9.07,-0.368878123,-0.395849129,1
mole,hills,molehills,1,9.36,-0.331962971,-0.36590303,1
ant,hills,anthills,1,14.2,8.036027096,7.83944487,1
bee,hive,beehive,1,9.36,-0.331962971,-0.36590303,1
bee,hives,beehives,1,9.36,-0.331962971,-0.36590303,1
road,hog,roadhog,1,7.55,-0.374092437,-0.398919179,1
ground,hog,groundhog,1,7.55,-0.374092437,-0.398919179,1
wart,hogs,warthogs,1,14.2,8.036027096,7.83944487,1
ground,hogs,groundhogs,1,7.55,-0.374092437,-0.398919179,1
choke,hold,chokehold,1,9.36,-0.331962971,-0.36590303,1
hand,hold,handhold,1,7.55,-0.374092437,-0.398919179,1
foot,hold,foothold,1,14.2,8.036027096,7.83944487,1
strangle,hold,stranglehold,1,9.36,-0.331962971,-0.36590303,1
strong,hold,stronghold,1,11.7,0.641415035,0.585360488,1
lease,hold,leasehold,1,9.36,-0.331962971,-0.36590303,1
safe,hold,safehold,1,9.36,-0.331962971,-0.36590303,1
free,hold,freehold,1,9.36,-0.331962971,-0.36590303,1
lease,holder,leaseholder,1,9.36,-0.331962971,-0.36590303,1
land,holder,landholder,1,7.55,-0.374092437,-0.398919179,1
house,holder,householder,1,9.36,-0.331962971,-0.36590303,1
pot,holder,potholder,1,14.2,8.036027096,7.83944487,1
card,holder,cardholder,1,7.55,-0.374092437,-0.398919179,1
with,holder,withholder,1,6.21,-0.372543858,-0.401160968,1
free,holder,freeholder,1,9.36,-0.331962971,-0.36590303,1
bond,holder,bondholder,1,7.55,-0.374092437,-0.398919179,1
share,holder,shareholder,1,9.36,-0.331962971,-0.36590303,1
policy,holder,policyholder,1,6.24,-0.376221953,-0.400781821,1
job,holder,jobholder,1,5.33,-0.378176659,-0.401316818,1
stock,holder,stockholder,1,7.68,-0.375969449,-0.401314414,1
place,holder,placeholder,1,9.36,-0.331962971,-0.36590303,1
copy,holder,copyholder,1,6.24,-0.376221953,-0.400781821,1
stake,holder,stakeholder,1,9.36,-0.331962971,-0.36590303,1
small,holder,smallholder,1,7.18,-0.377320261,-0.401336972,1
slave,holder,slaveholder,1,9.36,-0.331962971,-0.36590303,1
office,holder,officeholder,1,9.36,-0.331962971,-0.36590303,1
free,holders,freeholders,1,9.36,-0.331962971,-0.36590303,1
land,holders,landholders,1,7.55,-0.374092437,-0.398919179,1
small,holders,smallholders,1,7.18,-0.377320261,-0.401336972,1
office,holders,officeholders,1,9.36,-0.331962971,-0.36590303,1
stock,holders,stockholders,1,7.68,-0.375969449,-0.401314414,1
bond,holders,bondholders,1,7.55,-0.374092437,-0.398919179,1
job,holders,jobholders,1,5.33,-0.378176659,-0.401316818,1
pot,holders,potholders,1,14.2,8.036027096,7.83944487,1
share,holders,shareholders,1,9.36,-0.331962971,-0.36590303,1
stake,holders,stakeholders,1,9.36,-0.331962971,-0.36590303,1
slave,holders,slaveholders,1,9.36,-0.331962971,-0.36590303,1
place,holders,placeholders,1,9.36,-0.331962971,-0.36590303,1
lease,holders,leaseholders,1,9.36,-0.331962971,-0.36590303,1
house,holders,householders,1,9.36,-0.331962971,-0.36590303,1
policy,holders,policyholders,1,6.24,-0.376221953,-0.400781821,1
land,holding,landholding,1,7.55,-0.374092437,-0.398919179,1
small,holding,smallholding,1,7.18,-0.377320261,-0.401336972,1
stock,holding,stockholding,1,7.68,-0.375969449,-0.401314414,1
share,holding,shareholding,1,9.36,-0.331962971,-0.36590303,1
small,holdings,smallholdings,1,7.18,-0.377320261,-0.401336972,1
share,holdings,shareholdings,1,9.36,-0.331962971,-0.36590303,1
stock,holdings,stockholdings,1,7.68,-0.375969449,-0.401314414,1
land,holdings,landholdings,1,7.55,-0.374092437,-0.398919179,1
free,holds,freeholds,1,9.36,-0.331962971,-0.36590303,1
hand,holds,handholds,1,7.55,-0.374092437,-0.398919179,1
strangle,holds,strangleholds,1,9.36,-0.331962971,-0.36590303,1
foot,holds,footholds,1,14.2,8.036027096,7.83944487,1
toe,holds,toeholds,1,9.36,-0.331962971,-0.36590303,1
strong,holds,strongholds,1,11.7,0.641415035,0.585360488,1
worm,hole,wormhole,1,5.64,-0.37806365,-0.401392281,1
bung,hole,bunghole,1,11.7,0.641415035,0.585360488,1
fox,hole,foxhole,1,7.76,-0.37460451,-0.394066416,1
arm,hole,armhole,1,5.64,-0.37806365,-0.401392281,1
sink,hole,sinkhole,1,7.68,-0.375969449,-0.401314414,1
cubby,hole,cubbyhole,1,6.24,-0.376221953,-0.400781821,1
rat,hole,rathole,1,14.2,8.036027096,7.83944487,1
plug,hole,plughole,1,11.7,0.641415035,0.585360488,1
spy,hole,spyhole,1,6.24,-0.376221953,-0.400781821,1
button,hole,buttonhole,1,9.07,-0.368878123,-0.395849129,1
thumb,hole,thumbhole,1,5.33,-0.378176659,-0.401316818,1
cake,hole,cakehole,1,9.36,-0.331962971,-0.36590303,1
pin,hole,pinhole,1,9.07,-0.368878123,-0.395849129,1
pest,hole,pesthole,2,14.2,8.036027096,7.83944487,1
ass,hole,asshole,1,12,0.657359922,0.614352135,1
peep,hole,peephole,1,10.4,-0.268312321,-0.275385567,1
eye,hole,eyehole,1,9.36,-0.331962971,-0.36590303,1
vent,hole,venthole,1,14.2,8.036027096,7.83944487,1
blow,hole,blowhole,1,12,1.513752247,0.756226806,1
key,hole,keyhole,1,6.24,-0.376221953,-0.400781821,1
arse,hole,arsehole,1,9.36,-0.331962971,-0.36590303,1
hell,hole,hellhole,1,7.18,-0.377320261,-0.401336972,1
port,hole,porthole,1,14.2,8.036027096,7.83944487,1
arm,holes,armholes,1,5.64,-0.37806365,-0.401392281,1
hell,holes,hellholes,1,7.18,-0.377320261,-0.401336972,1
port,holes,portholes,1,14.2,8.036027096,7.83944487,1
button,holes,buttonholes,1,9.07,-0.368878123,-0.395849129,1
man,holes,manholes,1,9.07,-0.368878123,-0.395849129,1
pin,holes,pinholes,1,9.07,-0.368878123,-0.395849129,1
key,holes,keyholes,1,6.24,-0.376221953,-0.400781821,1
blow,holes,blowholes,1,12,1.513752247,0.756226806,1
peep,holes,peepholes,1,10.4,-0.268312321,-0.275385567,1
loop,holes,loopholes,1,10.4,-0.268312321,-0.275385567,1
knot,holes,knotholes,1,14.2,8.036027096,7.83944487,1
pigeon,holes,pigeonholes,1,9.07,-0.368878123,-0.395849129,1
worm,holes,wormholes,1,5.64,-0.37806365,-0.401392281,1
pot,holes,potholes,1,14.2,8.036027096,7.83944487,1
fox,holes,foxholes,1,7.76,-0.37460451,-0.394066416,1
cubby,holes,cubbyholes,1,6.24,-0.376221953,-0.400781821,1
sink,holes,sinkholes,1,7.68,-0.375969449,-0.401314414,1
plug,holes,plugholes,1,11.7,0.641415035,0.585360488,1
child,hoods,childhoods,1,7.55,-0.374092437,-0.398919179,1
boy,hoods,boyhoods,1,6.24,-0.376221953,-0.400781821,1
fish,hook,fishhook,1,6.21,-0.372543858,-0.401160968,1
pot,hook,pothook,1,14.2,8.036027096,7.83944487,1
fish,hooks,fishhooks,1,6.21,-0.372543858,-0.401160968,1
pot,hooks,pothooks,1,14.2,8.036027096,7.83944487,1
frog,hopper,froghopper,1,11.7,0.641415035,0.585360488,1
leaf,hopper,leafhopper,1,3.64,-0.378330281,-0.401434651,1
grass,hopper,grasshopper,1,12,0.657359922,0.614352135,1
sand,hopper,sandhopper,1,7.55,-0.374092437,-0.398919179,1
tree,hopper,treehopper,1,9.36,-0.331962971,-0.36590303,1
grass,hoppers,grasshoppers,1,12,0.657359922,0.614352135,1
fog,horn,foghorn,1,11.7,0.641415035,0.585360488,1
big,horn,bighorn,1,11.7,0.641415035,0.585360488,1
long,horn,longhorn,1,11.7,0.641415035,0.585360488,1
bull,horn,bullhorn,1,7.18,-0.377320261,-0.401336972,1
short,horn,shorthorn,1,14.2,8.036027096,7.83944487,1
bull,horns,bullhorns,1,7.18,-0.377320261,-0.401336972,1
short,horns,shorthorns,1,14.2,8.036027096,7.83944487,1
fog,horns,foghorns,1,11.7,0.641415035,0.585360488,1
big,horns,bighorns,1,11.7,0.641415035,0.585360488,1
long,horns,longhorns,1,11.7,0.641415035,0.585360488,1
shoe,horns,shoehorns,1,9.36,-0.331962971,-0.36590303,1
sea,horse,seahorse,1,9.03,-0.044057982,-0.3551732,1
cart,horse,carthorse,1,14.2,8.036027096,7.83944487,1
pack,horse,packhorse,1,7.68,-0.375969449,-0.401314414,1
red,horse,redhorse,1,7.55,-0.374092437,-0.398919179,1
work,horse,workhorse,1,7.68,-0.375969449,-0.401314414,1
war,horse,warhorse,1,8.83,-0.354324661,-0.393256935,1
race,horse,racehorse,1,9.36,-0.331962971,-0.36590303,1
work,horses,workhorses,1,7.68,-0.375969449,-0.401314414,1
race,horses,racehorses,1,9.36,-0.331962971,-0.36590303,1
war,horses,warhorses,1,8.83,-0.354324661,-0.393256935,1
sea,horses,seahorses,1,9.03,-0.044057982,-0.3551732,1
cart,horses,carthorses,1,14.2,8.036027096,7.83944487,1
deer,hound,deerhound,1,8.83,-0.354324661,-0.393256935,1
wolf,hound,wolfhound,1,3.64,-0.378330281,-0.401434651,1
fox,hound,foxhound,1,7.76,-0.37460451,-0.394066416,1
grey,hound,greyhound,1,6.24,-0.376221953,-0.400781821,1
hell,hound,hellhound,1,7.18,-0.377320261,-0.401336972,1
wolf,hounds,wolfhounds,1,3.64,-0.378330281,-0.401434651,1
grey,hounds,greyhounds,1,6.24,-0.376221953,-0.400781821,1
fox,hounds,foxhounds,1,7.76,-0.37460451,-0.394066416,1
blood,hounds,bloodhounds,1,7.55,-0.374092437,-0.398919179,1
bake,house,bakehouse,1,9.36,-0.331962971,-0.36590303,1
customs,house,customshouse,1,12,0.657359922,0.614352135,1
